"study","group","condition","SID","survey_name","item","value"
"study1_pilot2","controlling","controlling","s066","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","controlling","controlling","s079","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","controlling","controlling","s095","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","controlling","controlling","s184","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","controlling","controlling","s206","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","controlling","controlling","s025","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","controlling","controlling","s039","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","controlling","controlling","s053","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","controlling","controlling","s096","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","controlling","controlling","s145","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","controlling","controlling","s163","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","controlling","controlling","s184","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","controlling","controlling","s191","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","controlling","controlling","s218","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","controlling","controlling","s047","msg_rel_social","msg_rel_social_09","7"
"study1_pilot2","controlling","controlling","s063","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","controlling","controlling","s079","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","controlling","controlling","s095","msg_rel_social","msg_rel_social_09","7"
"study1_pilot2","controlling","controlling","s097","msg_rel_social","msg_rel_social_09","7"
"study1_pilot2","controlling","controlling","s150","msg_rel_social","msg_rel_social_09","7"
"study1_pilot2","controlling","controlling","s188","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","controlling","controlling","s222","msg_rel_social","msg_rel_social_09","5"
"study1_pilot2","controlling","controlling","s047","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","controlling","controlling","s053","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","controlling","controlling","s063","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","controlling","controlling","s095","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","controlling","controlling","s150","msg_rel_social","msg_rel_social_10","7"
"study1_pilot2","controlling","controlling","s156","msg_rel_social","msg_rel_social_10","5"
"study1_pilot2","controlling","controlling","s191","msg_rel_social","msg_rel_social_10","5"
"study1_pilot2","controlling","controlling","s222","msg_rel_social","msg_rel_social_10","5"
"study1_pilot2","controlling","controlling","s047","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","controlling","controlling","s053","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","controlling","controlling","s063","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","controlling","controlling","s079","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","controlling","controlling","s096","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","controlling","controlling","s110","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","controlling","controlling","s163","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","controlling","controlling","s184","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","controlling","controlling","s191","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","controlling","controlling","s222","msg_rel_social","msg_rel_social_12","4"
"study1_pilot2","controlling","controlling","s047","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","controlling","controlling","s048","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","controlling","controlling","s097","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","controlling","controlling","s145","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","controlling","controlling","s184","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","controlling","controlling","s191","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","controlling","controlling","s206","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","controlling","controlling","s025","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","controlling","controlling","s039","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","controlling","controlling","s095","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","controlling","controlling","s097","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","controlling","controlling","s103","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","controlling","controlling","s187","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","controlling","controlling","s188","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","controlling","controlling","s206","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","controlling","controlling","s025","msg_rel_social","msg_rel_social_18","7"
"study1_pilot2","controlling","controlling","s039","msg_rel_social","msg_rel_social_18","7"
"study1_pilot2","controlling","controlling","s066","msg_rel_social","msg_rel_social_18","7"
"study1_pilot2","controlling","controlling","s110","msg_rel_social","msg_rel_social_18","7"
"study1_pilot2","controlling","controlling","s156","msg_rel_social","msg_rel_social_18","5"
"study1_pilot2","controlling","controlling","s187","msg_rel_social","msg_rel_social_18","6"
"study1_pilot2","controlling","controlling","s191","msg_rel_social","msg_rel_social_18","5"
"study1_pilot2","controlling","controlling","s218","msg_rel_social","msg_rel_social_18","6"
"study1_pilot2","controlling","controlling","s025","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","controlling","controlling","s039","msg_rel_social","msg_rel_social_20","7"
"study1_pilot2","controlling","controlling","s066","msg_rel_social","msg_rel_social_20","7"
"study1_pilot2","controlling","controlling","s145","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","controlling","controlling","s184","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","controlling","controlling","s188","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","controlling","controlling","s222","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","controlling","controlling","s062","msg_rel_social","msg_rel_social_23","6"
"study1_pilot2","controlling","controlling","s063","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","controlling","controlling","s097","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","controlling","controlling","s103","msg_rel_social","msg_rel_social_23","5"
"study1_pilot2","controlling","controlling","s145","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","controlling","controlling","s150","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","controlling","controlling","s156","msg_rel_social","msg_rel_social_23","5"
"study1_pilot2","controlling","controlling","s188","msg_rel_social","msg_rel_social_23","6"
"study1_pilot2","controlling","controlling","s218","msg_rel_social","msg_rel_social_23","5"
"study1_pilot2","controlling","controlling","s048","msg_rel_social","msg_rel_social_24","5"
"study1_pilot2","controlling","controlling","s062","msg_rel_social","msg_rel_social_24","6"
"study1_pilot2","controlling","controlling","s066","msg_rel_social","msg_rel_social_24","7"
"study1_pilot2","controlling","controlling","s095","msg_rel_social","msg_rel_social_24","7"
"study1_pilot2","controlling","controlling","s096","msg_rel_social","msg_rel_social_24","7"
"study1_pilot2","controlling","controlling","s103","msg_rel_social","msg_rel_social_24","5"
"study1_pilot2","controlling","controlling","s163","msg_rel_social","msg_rel_social_24","6"
"study1_pilot2","controlling","controlling","s187","msg_rel_social","msg_rel_social_24","6"
"study1_pilot2","controlling","controlling","s206","msg_rel_social","msg_rel_social_24","6"
"study1_pilot2","controlling","controlling","s062","msg_rel_social","msg_rel_social_25","6"
"study1_pilot2","controlling","controlling","s063","msg_rel_social","msg_rel_social_25","6"
"study1_pilot2","controlling","controlling","s079","msg_rel_social","msg_rel_social_25","5"
"study1_pilot2","controlling","controlling","s097","msg_rel_social","msg_rel_social_25","6"
"study1_pilot2","controlling","controlling","s145","msg_rel_social","msg_rel_social_25","7"
"study1_pilot2","controlling","controlling","s150","msg_rel_social","msg_rel_social_25","7"
"study1_pilot2","controlling","controlling","s163","msg_rel_social","msg_rel_social_25","7"
"study1_pilot2","controlling","controlling","s218","msg_rel_social","msg_rel_social_25","6"
"study1_pilot2","controlling","controlling","s048","msg_rel_social","msg_rel_social_32","5"
"study1_pilot2","controlling","controlling","s053","msg_rel_social","msg_rel_social_32","7"
"study1_pilot2","controlling","controlling","s062","msg_rel_social","msg_rel_social_32","6"
"study1_pilot2","controlling","controlling","s079","msg_rel_social","msg_rel_social_32","6"
"study1_pilot2","controlling","controlling","s096","msg_rel_social","msg_rel_social_32","7"
"study1_pilot2","controlling","controlling","s110","msg_rel_social","msg_rel_social_32","5"
"study1_pilot2","controlling","controlling","s163","msg_rel_social","msg_rel_social_32","6"
"study1_pilot2","controlling","controlling","s187","msg_rel_social","msg_rel_social_32","6"
"study1_pilot2","controlling","controlling","s222","msg_rel_social","msg_rel_social_32","5"
"study1_pilot2","controlling","controlling","s047","msg_share","msg_share_06","7"
"study1_pilot2","controlling","controlling","s048","msg_share","msg_share_06","2"
"study1_pilot2","controlling","controlling","s053","msg_share","msg_share_06","1"
"study1_pilot2","controlling","controlling","s096","msg_share","msg_share_06","4"
"study1_pilot2","controlling","controlling","s103","msg_share","msg_share_06","2"
"study1_pilot2","controlling","controlling","s110","msg_share","msg_share_06","2"
"study1_pilot2","controlling","controlling","s150","msg_share","msg_share_06","5"
"study1_pilot2","controlling","controlling","s156","msg_share","msg_share_06","4"
"study1_pilot2","controlling","controlling","s188","msg_share","msg_share_06","3"
"study1_pilot2","controlling","controlling","s218","msg_share","msg_share_06","6"
"study1_pilot2","controlling","controlling","s048","msg_share","msg_share_07","1"
"study1_pilot2","controlling","controlling","s062","msg_share","msg_share_07","2"
